NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
6174,경기도 수원시 영통구 매탄동,1209,1209,0,e-편한세상,59.9535,202506,18,61000,102,18,개인,개인,2010,매봉로 20,-,중개거래,경기 수원시 영통구,25.08.12
6175,경기도 수원시 영통구 매탄동,1162,1162,0,임광,73.91,202506,18,37700,1,3,개인,개인,1990,동수원로 316,-,중개거래,경기 수원시 영통구,25.06.30
6176,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202506,18,84900,4002,12,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,25.07.30
6177,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202506,18,88000,4001,25,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,25.09.05
6178,경기도 수원시 영통구 하동,1013,1013,0,광교더리브,84.92,202506,18,114500,6207,6,개인,개인,2013,센트럴파크로 34,-,중개거래,경기 수원시 영통구,25.10.15
6179,경기도 수원시 영통구 영통동,967-2,967,2,신나무실풍림,84.9,202506,18,67300,602,20,개인,개인,2000,봉영로1517번길 30,-,중개거래,경기 수원시 영통구,25.07.08
6180,경기도 수원시 영통구 영통동,987-1,987,1,영통e-편한세상,84.98,202506,18,50000,103,2,개인,개인,2007,영통로200번길 239,-,중개거래,경기 수원시 영통구,25.07.03
6181,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,59.99,202506,18,43000,135,4,개인,개인,1997,영통로 498,-,중개거래,경기 수원시 영통구,25.06.26
6182,경기도 수원시 영통구 영통동,957-6,957,6,영통에듀파크(321동~327동),84.96,202506,18,77700,326,3,개인,개인,1997,청명로 132,-,중개거래,경기 수원시 영통구,25.10.02
6183,경기도 수원시 영통구 영통동,969-1,969,1,삼성,84.93,202506,18,62500,925,13,개인,개인,1997,봉영로1517번길 73,-,중개거래,경기 수원시 영통구,25.08.29
6184,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,59.84,202506,18,42000,804,6,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,25.08.29
6185,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202506,18,60000,621,13,개인,개인,1997,봉영로1517번길 76,-,중개거래,"경기 수원시 영통구, 경기 용인시 기흥구",25.09.30
6186,경기도 수원시 영통구 영통동,968,968,0,신나무실동보,84.9,202506,18,60000,-,13,개인,개인,1997,봉영로1517번길 76,20250806,중개거래,"경기 수원시 영통구, 경기 용인시 기흥구",-
6187,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.84,202506,18,45600,823,16,개인,개인,1998,영통로 232,-,중개거래,경기 수원시 영통구,25.07.21
6188,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,59.73,202506,18,44500,821,12,개인,개인,1998,영통로 232,-,중개거래,경기 수원시 영통구,25.08.29
6189,경기도 수원시 영통구 이의동,1303,1303,0,오드카운티,122.2325,202506,18,134500,6401,15,개인,개인,2012,센트럴파크로 100,-,중개거래,경기 수원시 영통구,25.09.16
6190,경기도 수원시 영통구 이의동,1252,1252,0,광교역참누리포레스트,59.5477,202506,18,69000,7001,6,개인,개인,2015,대학3로 55,-,중개거래,경기 수원시 영통구,25.09.17
6191,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.5,202506,18,163000,5408,21,개인,개인,2012,도청로 65,-,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",26.01.30
6192,경기도 수원시 영통구 이의동,1339,1339,0,자연앤자이3단지,101.93,202506,18,155000,5303,4,개인,개인,2012,도청로17번길 23,-,중개거래,경기 수원시 영통구,25.10.24
6193,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,84.94,202506,18,80000,210,21,개인,개인,2013,삼성로 11,-,중개거래,경기 수원시 영통구,25.10.23
6194,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.99,202506,18,45700,210,5,개인,개인,1999,중부대로448번길 28,-,중개거래,경기 수원시 영통구,25.06.30
6195,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.99,202506,18,45700,-,5,개인,개인,1999,중부대로448번길 28,20250820,중개거래,경기 수원시 영통구,-
6196,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9723,202506,18,162500,108동,33,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.09.10
6197,경기도 수원시 영통구 망포동,723,723,0,한양수자인,105.6598,202506,18,82000,104,13,개인,개인,2013,영통로154번길 56,-,중개거래,경기 수원시 영통구,25.07.29
6198,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,62.6303,202506,18,82200,118동,14,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.09.29
6199,경기도 수원시 영통구 영통동,965-2,965,2,신나무실미주,134.78,202506,17,86500,651,8,개인,개인,1999,매영로310번길 27,-,중개거래,경기 수원시 영통구,25.09.12
6200,경기도 수원시 영통구 이의동,1334,1334,0,광교센트럴뷰,84.81,202506,17,128000,-,5,개인,개인,2013,센트럴타운로22번길 36,20250620,중개거래,경기 수원시 영통구,-
6201,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.5,202506,17,165000,-,22,개인,개인,2012,도청로 65,20250625,중개거래,경기 수원시 영통구,-
6202,경기도 수원시 영통구 이의동,1304,1304,0,래미안광교,119.11,202506,17,143000,6305,13,개인,개인,2012,센트럴파크로 60,-,중개거래,경기 수원시 영통구,25.10.15
6203,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.63,202506,17,160000,5411,30,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,25.08.29
6204,경기도 수원시 영통구 이의동,1226,1226,0,광교 해모로 아파트,74.58,202506,17,63000,8004,2,개인,개인,2011,광교로 286,-,중개거래,경기 수원시 영통구,25.08.22
6205,경기도 수원시 영통구 이의동,1331,1331,0,광교푸르지오월드마크,84.92,202506,17,116000,-,10,개인,개인,2015,센트럴타운로 107,20250827,중개거래,경기 수원시 영통구,-
6206,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.63,202506,17,157900,5411,14,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,25.09.10
6207,경기도 수원시 영통구 이의동,1370,1370,0,광교에듀포레,75.74,202506,17,118000,5003,15,개인,개인,2014,에듀타운로 7,-,중개거래,경기 수원시 영통구,25.09.04
6208,경기도 수원시 영통구 영통동,973-3,973,3,벽적골한신,59.73,202506,17,43000,811,10,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,25.07.24
6209,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,59.84,202506,17,44800,806,12,개인,개인,1997,영통로 232,-,중개거래,경기 수원시 영통구,25.08.01
6210,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,59.96,202506,17,51000,945,8,개인,개인,2002,덕영대로1555번길 20,-,중개거래,경기 수원시 영통구,25.07.14
6211,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,59.99,202506,17,31500,503,1,개인,개인,1997,영통로290번길 25,-,중개거래,경기 수원시 영통구,25.08.12
6212,경기도 수원시 영통구 원천동,604,604,0,광교더샵,91.345,202506,17,119000,104,11,개인,개인,2018,광교호수로 15,-,중개거래,경기 수원시 영통구,25.07.02
6213,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,59.9306,202506,17,84900,1007,28,개인,개인,2014,광교호수공원로 45,-,중개거래,경기 수원시 영통구,25.08.26
6214,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,59.99,202506,17,43500,202,1,개인,개인,1999,중부대로448번길 28,-,중개거래,경기 수원시 영통구,25.09.05
6215,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,59.99,202506,17,41000,103,9,개인,개인,1999,영통로514번길 53,-,중개거래,경기 수원시 영통구,25.09.30
6216,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,101.97,202506,17,80000,4010,25,개인,개인,2013,광교마을로 156,-,중개거래,경기 성남시 수정구,25.06.30
6217,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202506,17,103800,105동,25,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.08.29
6218,경기도 수원시 영통구 이의동,1304,1304,0,래미안광교,119.11,202506,17,143000,-,13,개인,개인,2012,센트럴파크로 60,20250909,중개거래,경기 수원시 영통구,-
6219,경기도 수원시 영통구 매탄동,194-4,194,4,재왕아트빌,47.3257,202506,17,23000,-,10,개인,개인,2003,매여울로53번길 31,-,중개거래,경기 수원시 영통구,25.08.22
6220,경기도 수원시 영통구 매탄동,1277,1277,0,주공그린빌3,84.45,202506,17,51500,306,5,개인,개인,2002,동탄원천로915번길 36,-,중개거래,"경기 수원시 영통구, 서울 서대문구",25.08.22
6221,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,49.94,202506,17,41700,104,2,개인,개인,1993,동탄원천로1109번길 42,-,중개거래,경기 수원시 영통구,25.07.31
6222,경기도 수원시 영통구 매탄동,810-4,810,4,성일,49.68,202506,17,26800,205,12,개인,개인,1989,인계로 239,-,중개거래,경기 수원시 영통구,25.07.29
6223,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,84.69,202506,17,95200,106동,6,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,25.09.16
6224,경기도 수원시 영통구 망포동,726,726,0,e편한세상영통2차(1단지),74.5822,202506,16,60000,-,19,개인,개인,2016,봉영로 1410-17,20250618,중개거래,경기 수원시 영통구,-
6225,경기도 수원시 영통구 매탄동,1230,1230,0,매탄레이크파크,49.95,202506,16,28500,103,6,개인,개인,1999,매영로 132,-,중개거래,경기 수원시 영통구,25.06.27
6226,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,84.975,202506,16,63500,131,2,개인,개인,2006,권광로260번길 36,-,중개거래,경기 수원시 영통구,25.11.10
6227,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202506,16,62100,107,13,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.10.31
6228,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.28,202506,16,155000,-,9,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,-
6229,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,98.9859,202506,16,170000,107동,48,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.09.30
6230,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9388,202506,16,160000,110동,39,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.08.19
6231,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,109.2168,202506,16,217000,104동,7,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.08.13
6232,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,101.25,202506,16,76000,711,14,개인,개인,1998,봉영로 1526,-,중개거래,경기 수원시 영통구,25.09.12
6233,경기도 수원시 영통구 영통동,963-2,963,2,신나무실진흥,59.965,202506,16,39500,554,2,개인,개인,1997,매영로310번길 12,-,중개거래,경기 수원시 영통구,25.06.30
6234,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,103.4857,202506,16,80500,101,12,개인,개인,2008,효원로 363,-,중개거래,경기 수원시 영통구,25.07.25
6235,경기도 수원시 영통구 매탄동,810-4,810,4,성일,49.68,202506,16,27000,205,13,개인,개인,1989,인계로 239,-,중개거래,경기 수원시 영통구,25.08.13
6236,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,59.9845,202506,16,62100,-,13,개인,개인,2008,효원로 363,20250903,중개거래,경기 수원시 영통구,-
6237,경기도 수원시 영통구 망포동,726,726,0,e편한세상영통2차(1단지),74.5822,202506,16,60000,103,19,개인,개인,2016,봉영로 1410-17,-,중개거래,경기 수원시 영통구,25.08.28
6238,경기도 수원시 영통구 신동,940,940,0,래미안영통마크원2단지,84.94,202506,16,78500,206,22,개인,개인,2013,삼성로 11,-,중개거래,경기 수원시 영통구,25.09.15
6239,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202506,16,103500,-,23,개인,개인,2017,덕영대로 1462-14,20250618,중개거래,경기 수원시 영통구,-
6240,경기도 수원시 영통구 망포동,720,720,0,그대가프리미어,59.9513,202506,16,71800,-,15,개인,개인,2010,덕영대로1484번길 21,20250623,중개거래,"경기 구리시, 경기 수원시 영통구",-
6241,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,62.5963,202506,16,82500,107동,14,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.09.29
6242,경기도 수원시 영통구 망포동,728,728,0,힐스테이트영통,84.8897,202506,16,103500,105동,23,개인,개인,2017,덕영대로 1462-14,-,중개거래,경기 수원시 영통구,25.11.28
6243,경기도 수원시 영통구 망포동,766,766,0,영통아이파크캐슬1단지,59.83,202506,16,77800,105동,18,개인,개인,2019,덕영대로 1410,-,중개거래,경기 수원시 영통구,25.09.15
6244,경기도 수원시 영통구 망포동,725,725,0,영통SKVIEW,58.9742,202506,16,69300,105동,23,개인,개인,2016,영통로200번길 112,-,중개거래,경기 수원시 영통구,25.09.08
6245,경기도 수원시 영통구 망포동,720,720,0,그대가프리미어,59.9513,202506,16,71800,109,15,개인,개인,2010,덕영대로1484번길 21,-,중개거래,"경기 구리시, 경기 수원시 영통구",25.07.18
6246,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,98.9859,202506,16,170000,-,48,개인,개인,2019,광교호수공원로 277,20250627,중개거래,경기 수원시 영통구,-
6247,경기도 수원시 영통구 원천동,589,589,0,광교중흥에스클래스,84.9388,202506,16,163000,108동,17,개인,개인,2019,광교호수공원로 277,-,중개거래,경기 수원시 영통구,25.10.24
6248,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.49,202506,15,157500,-,8,개인,개인,2012,도청로 65,20250709,중개거래,경기 수원시 영통구,-
6249,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.55,202506,15,162500,-,23,개인,개인,2012,도청로 65,20250620,중개거래,경기 수원시 영통구,-
6250,경기도 수원시 영통구 이의동,1326,1326,0,광교e편한세상,119.7187,202506,15,185000,-,8,개인,개인,2012,센트럴타운로 76,20250615,중개거래,경기 수원시 영통구,-
6251,경기도 수원시 영통구 이의동,1344,1344,0,자연앤힐스테이트,84.49,202506,15,157500,5401,8,개인,개인,2012,도청로 65,-,중개거래,경기 수원시 영통구,25.12.23
6252,경기도 수원시 영통구 하동,1001,1001,0,광교더포레스트,84.81,202506,15,79700,4003,27,개인,개인,2013,광교마을로 156,-,중개거래,경기 수원시 영통구,25.08.28
